gps_seconds[s]	latitude[deg]	longitude[deg]	altitude_ellipsoidal[m]	north_rms[m]	east_rms[m]	down_rms[m]	roll_rms[deg]	pitch_rms[deg]	heading_rms[deg]
1142840278.00191	52.363106274811	4.90694311273109	48.9350147922521	2.99072397692884	2.78716380510836	6.25598426773748	0.0801751491569252	0.0796223581879314	1.05318807254064
1142840278.10191	52.3631165351066	4.90695011047959	49.1383685047697	2.98503396010266	2.783452098623	6.25000811080193	0.0798944178512351	0.0793192011847172	1.05273041627721
1142840278.20693	52.3631259765639	4.90695069754803	49.2991626149192	2.97905831307329	2.77955407010908	6.24373195986426	0.0795995942603488	0.0790008261603492	1.05224978636439
