gps_seconds[s]	panorama_file_name	latitude[deg]	longitude[deg]	altitude_ellipsoidal[m]	roll[deg]	pitch[deg]	heading[deg]
1142842312.86829	pano_0011_000463	52.3632599072419	4.96113893249052	46.0049178628251	-7.25543305609142	0.281594736873711	295.567147056641
