gps_seconds[s]	latitude[deg]	longitude[deg]	altitude_ellipsoidal[m]	north_rms[m]	east_rms[m]	down_rms[m]	roll_rms[deg]	pitch_rms[deg]	heading_rms[deg]
1145011990.00407	52.3575807340461	4.9287965726269	39.2839945112008	7.80333648491645	4.35306003189582	7.17171541580398	0.161317007343991	0.215245896765851	1.91490143475861
1145011990.10909	52.3576018579431	4.9287779590284	38.3428494601774	7.7862999793809	4.35382869173791	7.17834550942009	0.159384379013348	0.21188509657011	1.91158302206559
