gps_seconds[s]	panorama_file_name	latitude[deg]	longitude[deg]	altitude_ellipsoidal[m]	roll[deg]	pitch[deg]	heading[deg]
1142842312.86829	pano_0004_000087	52.3717022854865	4.89593266865189	47.3290048856288	-5.48553832377717	-6.76660799409535	219.760795827427
1142842312.86829	pano_0004_000183	52.3752177982126	4.90015282534372	45.951653891243	-9.21269897979498	-3.30786024502109	212.257469600853
1142842312.86829	pano_0005_001111	52.3856824065041	4.88584822835825	47.984863370657	0.345581504432213	-7.13402615732958	274.852145585679
