gps_seconds[s]	panorama_file_name	latitude[deg]	longitude[deg]	altitude_ellipsoidal[m]	roll[deg]	pitch[deg]	heading[deg]
1142601287.01429	pano_0000_000310	52.3508575954215	4.9453245056295	38.9600242851302	-1.72189940636086	0.581540729791998	45.7927226835752
1142601287.56906	pano_0000_000311	52.3508263807672	4.94527207446536	38.9632179876789	-1.81848388960573	0.641042019853959	45.9178086108512
1142601288.13408	pano_0000_000312	52.3507954476484	4.9452198229193	38.972022161819	-1.814582079819	0.579023471087326	46.147490511753
1142601288.71406	pano_0000_000313	52.3507646094598	4.94516746867767	38.9802648341283	-1.76485373941076	0.665120339461494	46.2719562576504
1142601289.31408	pano_0000_000314	52.3507336044531	4.94511477048203	38.9859690181911	-1.65909595167812	0.512501987709011	46.3497259266919
1142601289.92405	pano_0000_000315	52.3507027338283	4.94506212367062	39.0024766288698	-1.66143330221598	0.528638582974484	46.4407970328957
1142601290.54902	pano_0000_000316	52.3506718599444	4.9450091150653	39.0170578537509	-1.96730535432484	0.593060908126185	46.5157761029616
1142601291.189	pano_0000_000317	52.3506409360563	4.9449561771929	39.0261971112341	-1.84143448625505	0.682149968626842	46.5736861760149
1142601291.84901	pano_0000_000318	52.3506099535658	4.94490315833907	39.0388185633346	-1.69339327544282	0.49858835693024	46.6230443524722
1142601292.52404	pano_0000_000319	52.3505789758499	4.94484987673949	39.0580996284261	-1.3676382524981	0.510006499947952	47.0412059652989
1142601293.209	pano_0000_000320	52.3505485586386	4.94479593054222	39.0724894339219	-1.27291403544714	0.473857972949702	48.0046442262046
1142601293.90899	pano_0000_000321	52.3505185317402	4.94474119492466	39.0925218323246	-1.18883303803193	0.454745430564735	48.6121247925986
1142601294.62897	pano_0000_000322	52.3504887101479	4.9446861013494	39.0846577528864	-1.36680584514595	0.880700305695335	48.9010616735044
1142601295.41897	pano_0000_000323	52.3504588900728	4.94463084604122	39.0982332220301	-1.25115434125122	0.770675141289886	48.953879727798
1142601296.36894	pano_0000_000324	52.3504287387213	4.94457587420301	39.1264691762626	-1.47060409416577	0.58790233538883	48.2908214979918
1142601297.57395	pano_0000_000325	52.3503977930807	4.94452184532961	39.1619166089222	-1.28746854653289	0.428942620761198	46.9761921140501
1142601298.85893	pano_0000_000326	52.3503658074435	4.94446903749205	39.2194612873718	-1.4869431153476	0.0864655421595819	45.466808312582
1142601300.28895	pano_0000_000327	52.350334068699	4.94441599820582	39.2604757128283	-1.4040850559667	0.571490854814734	48.9483150793429
1142601302.0839	pano_0000_000328	52.3503147883392	4.94434925323333	39.348305862397	3.53228345962069	-1.16700237090033	78.743760052396
1142601303.65893	pano_0000_000329	52.3503206165283	4.94427774475537	39.5042984979227	0.30996248842855	0.783745351919247	102.841495228615
1142601304.96387	pano_0000_000330	52.3503373208031	4.9442105160898	39.4912842214108	-0.163924629488859	1.01918517970697	116.464933655501
1142601306.21891	pano_0000_000331	52.3503598351329	4.94414812191099	39.4481170019135	0.543068301392447	2.03195285394529	123.246259526709
1142601307.43387	pano_0000_000332	52.3503864591507	4.94409042705164	39.4669905044138	0.92826418314581	0.715436574002457	129.597597178431
1142601308.57384	pano_0000_000333	52.3504166433428	4.94403795170938	39.5057861013338	1.09261895768812	0.232240957085982	135.767681796789
1142601309.74882	pano_0000_000334	52.3504522969883	4.94399710680165	39.5892040915787	-0.00173513039889556	-2.50097389315895	150.899385372845
1142601310.98881	pano_0000_000335	52.350493756829	4.94398050158262	39.6514344736934	-2.47249168704622	0.711793437938092	172.841296443739
1142601312.21381	pano_0000_000336	52.3505354838321	4.94398994923435	39.6417767796665	-1.46456654140963	0.176018621825015	194.237476445321
1142601313.3638	pano_0000_000337	52.3505745860545	4.9440211133164	39.5261984560639	-0.161479099906441	0.0211417935595811	210.645763721822
1142601314.38877	pano_0000_000338	52.3506100150746	4.94406555611171	39.5690786456689	-0.210358886152823	-0.327371417462841	219.120915824958
1142601315.30375	pano_0000_000339	52.3506431789259	4.94411447838582	39.5994638754055	0.111409618524083	0.354704151427459	223.023125656305
1142601316.20376	pano_0000_000340	52.3506754514781	4.94416676619131	39.5923572527245	-0.59493507957913	0.0689006169911222	225.125971840646
1142601317.09373	pano_0000_000341	52.3507071320589	4.94422093587535	39.6058015264571	-1.29950980732836	0.955000116698449	226.404692635926
1142601318.02892	pano_0000_000342	52.3507387373926	4.94427535408812	39.6165238218382	-1.23259576522997	0.0415211071842208	226.713412819341
1142601319.01886	pano_0000_000343	52.3507702764712	4.94432938567887	39.6428690161556	-0.462534430367366	0.694392575162153	226.904335747975
1142601320.08864	pano_0000_000344	52.3508016698596	4.94438330225817	39.660107806325	-0.0663198248598088	0.548776191611806	226.923917775246
1142601321.25872	pano_0000_000345	52.3508325598329	4.94443719742423	39.6883365111426	-1.13801378554417	0.84344991967512	226.882920143416
1142601322.54863	pano_0000_000346	52.3508634579774	4.94449009406144	39.7116898549721	-1.5041764166482	0.640006900199179	226.853624383277
1142601323.9586	pano_0000_000347	52.3508947112354	4.94454147873205	39.7128622308373	-1.61370637947582	1.10254136336164	224.532453556192
1142601325.40859	pano_0000_000348	52.350935200513	4.94456792145262	39.7081263726577	0.576844178299549	1.59091909622024	190.937851635682
1142601326.6986	pano_0000_000349	52.3509769633243	4.94454590857198	39.7448476823047	1.77651089365406	0.100598536142178	153.696655658334
1142601327.88358	pano_0000_000350	52.3510125820634	4.94450001026939	39.7779723443091	1.7916689306458	0.33947186702315	139.832235797519
1142601329.06858	pano_0000_000351	52.3510468066549	4.94444897029152	39.7901777513325	1.80992191911112	0.289538329002206	137.534699551849
1142601330.26853	pano_0000_000352	52.3510810574283	4.94439711277457	39.7964352136478	1.68499686524295	0.637594513349274	137.333469260056
1142601331.52852	pano_0000_000353	52.3511152974344	4.94434493521366	39.8172536930069	1.21742053645169	0.372199098645712	136.635138022827
1142601332.91852	pano_0000_000354	52.3511425005887	4.9442832745919	39.8585338005796	0.0411527898974197	0.351047403367338	115.50632948334
1142601334.22849	pano_0000_000355	52.3511425563645	4.94420950235682	39.8730590492487	-0.486432579148503	0.434728001851005	79.4409738325405
1142601335.37352	pano_0000_000356	52.3511221037242	4.94414544797111	39.8877232670784	-0.298914398080751	0.777219932625769	57.0317024795043
1142601336.42847	pano_0000_000357	52.35109381778	4.94409045296704	39.9588521234691	-0.0234795752153757	0.26279562653351	47.5035033225431
1142601337.42844	pano_0000_000358	52.3510622528373	4.94403999457486	39.9869673969224	1.74537523865185	0.236548313153324	44.7186557116486
1142601338.38348	pano_0000_000359	52.3510315451447	4.94398815228583	40.0020832773298	1.2197991071196	0.166069240073304	46.3251100789952
1142601339.31844	pano_0000_000360	52.3510011249354	4.94393586704237	40.0086566442624	1.34468789591679	0.646933627266631	46.3001393850244
1142601340.28845	pano_0000_000361	52.3509706235454	4.94388434143841	39.9808425214142	1.19504315532025	0.966839478152679	45.8219834716683
1142601341.29351	pano_0000_000362	52.3509402203873	4.94383332898683	39.9711495013908	1.62207331505605	0.511292994104008	46.0524311232395
1142601342.3384	pano_0000_000363	52.3509103924445	4.94378185866677	39.9757294086739	1.30859767260434	0.452804138266455	46.5297377688763
1142601343.4284	pano_0000_000364	52.3508809968583	4.94373069784215	39.9854424940422	1.39112356245519	1.26447484363252	46.7606926097739
1142601344.63838	pano_0000_000365	52.3508524302011	4.94367951430743	39.9576874328777	0.337029361403621	0.947284256973529	47.0928119567997
1142601346.13836	pano_0000_000366	52.3508262855082	4.94362722013035	39.9529224364087	-1.80253142417112	0.790422255998884	51.8007804103637
1142601347.90331	pano_0000_000367	52.350810367282	4.94356695499421	39.9651053603739	-0.321938575282994	-0.241814868475515	74.6645805585842
1142601349.16835	pano_0000_000368	52.3508162435876	4.9434979525139	39.9316272716969	-2.12691111718188	0.189368364262341	104.590344734349
1142601350.2234	pano_0000_000369	52.3508387664625	4.94343432217998	39.9298477545381	-2.74022994169481	0.730622823738671	124.273812693299
1142601351.1783	pano_0000_000370	52.3508685843152	4.943376811271	39.9624835560098	-2.03936790859787	0.625653340707242	132.644809566945
1142601352.13831	pano_0000_000371	52.3509010866845	4.94332248533839	39.96750509087	-1.30212958745216	1.1516969836843	135.218699640993
1142601353.18326	pano_0000_000372	52.3509351622401	4.94326955272208	39.9820394134149	-1.54978996013843	0.328671933015187	136.92062067506
1142601354.35831	pano_0000_000373	52.3509739535045	4.94322425226585	40.0025592902675	-2.03148392529432	0.421611187668551	150.073780168508
1142601355.65825	pano_0000_000374	52.3510201656463	4.94320846763513	39.9629339808598	-1.52235929898703	-0.55685168827146	179.55456798721
