gps_seconds[s]	panorama_file_name	latitude[deg]	longitude[deg]	altitude_ellipsoidal[m]	roll[deg]	pitch[deg]	heading[deg]
1145093423.22747	pano_0000_007572	52.3451211155045	4.9265042199923	41.2330108126625	-1.02243876322892	-0.109881195785457	136.925473685526
