gps_seconds[s]	latitude[deg]	longitude[deg]	altitude_ellipsoidal[m]	north_rms[m]	east_rms[m]	down_rms[m]	roll_rms[deg]	pitch_rms[deg]	heading_rms[deg]
1144999284.00036	52.3630035917489	4.90803123994792	46.9068353246926	0.12629964162571	0.0639473479197616	0.285973258746551	0.0399512316401437	0.0539439314271834	0.879985225368091
1144999284.10036	52.3629764238945	4.90799662545108	49.077946645127	0.123193373951316	0.0625448365026972	0.283177021389032	0.0395760007652312	0.0535304613814651	0.87944680272547
1144999284.20039	52.3629734925626	4.90799974160563	49.4396784235273	0.120086321256219	0.061141970640809	0.280380077362145	0.0392006750613999	0.0531168868429664	0.878908244011857
